"","n_years","area_size","initial_biomass","biomass_after_burning","biomass_after_severe_fire","biomass_after_mild_fire","bio_accu_rate_contr_burn","bio_accu_rate_no_contr_burn","severity_threshold","discount_rate","controlled_burning_frequency","fire_risk","cost_of_controlled_burning","env_imp_severe_fire","env_imp_mild_fire","fire_fighting_cost_mild_fire","fire_fighting_cost_severe_fire","NPV_controlled_burning"
"2000",20,1,59.9680597725288,14.2730266511027,2.80053079199202,14.0914397003822,26.7738868309058,57.4464829492914,92.279692817162,5.39252028701164,2,0.107667272251357,622.588819611275,5042.27598815045,278.838271120284,342.228117220057,1919.6338299729,4541.53449006179
"2001",20,1,70.4400232473518,12.2474805850088,3.06528384550644,13.9921408583814,23.9188373714895,59.9854693818642,87.8405082682724,5.02366086441061,2,0.258487446011403,348.625425156264,6028.68684162132,-301.609444433782,260.026468408931,2831.28790319964,3438.49640836697
"2002",20,1,109.020268077535,21.209842028218,4.19379501674216,11.4702433028661,10.5930471532597,98.0230811265371,92.5727298352481,1.94658985375131,2,0.113276775186944,778.872793937247,8298.79463761342,260.089942104106,288.878416696181,5261.31021130479,16609.4322302381
"2003",20,1,68.350672321693,17.6399651701029,4.2271640002841,12.1117794105492,36.4094653427702,88.4383180812639,104.847332396206,4.71780590949483,2,0.180290280470846,697.364348402612,2902.60391761349,209.40830552723,241.503303660137,4756.61488398444,489.520044006022
"2004",20,1,80.3031709494775,16.5778052965689,2.07968835577357,18.774873752183,22.2089980604957,60.0149232442912,71.5937942138926,3.17082849216217,2,0.17262078502102,757.011038792646,1272.44116681222,-16.0823270047546,388.441593313758,904.559506650195,-2038.39367533785
"2005",20,1,44.3007580679222,22.5527437031221,4.36802176420917,12.8530386067828,35.8069103162045,50.1755849125545,87.8108575697559,6.74611131265105,2,0.197850952055033,614.093279768219,2869.31352487844,946.241801318364,299.4714141443,9613.08169491071,8364.39715922502
"2006",20,1,70.5833815163536,15.2722881803494,2.5203736209437,14.4038170229338,32.7875319703282,82.2711350692738,91.9548710519726,4.94575836135564,2,0.0594124413340716,322.938643164141,2834.46874099388,1259.05635197237,226.997365594959,3365.58774785262,-784.635231980381
"2007",20,1,58.4011766404033,20.3337246293508,2.98502574099482,8.85859661044593,30.159140125513,77.1546116813265,80.3977447238916,6.85054079616736,2,0.143790469795423,413.416977663729,5117.99970735317,209.30216780492,250.508048681461,6991.31069228594,-2288.91824056397
"2008",20,1,97.5807711564846,15.1734967172374,3.51615211063884,17.1284629993322,5.22673485872529,81.6076771484998,100.05008837406,5.3366705202545,2,0.187999531509505,596.549119491671,1643.89305644191,-243.007062240625,344.00619925136,4198.38419232942,4330.91459020426
"2009",20,1,39.1354096021083,10.7597939584724,3.73570010246789,17.2009871397871,27.5872897324743,57.482334470803,112.672496212294,2.36182495897668,2,0.181279901921388,859.921991242276,792.358660735189,-346.737314551955,174.544983823397,3666.30678877699,-3155.43623572172
"2010",20,1,36.9201671741936,15.5231456250431,2.93317197214007,11.4912607750694,21.1479738757966,69.737867670029,83.226760487273,3.32570820041365,2,0.112353495343512,622.443071264171,538.54451316533,200.30452299126,471.295906711986,3096.26960501228,-1482.22517727848
"2011",20,1,8.26188206333292,15.340451515901,4.15954681153769,15.3419243862541,13.5745355576444,69.6340038122776,73.5654574584712,3.1389340628192,2,0.206800262488536,702.390064271676,5077.32067445695,-571.809664231313,769.273318113024,4371.19771563298,8530.89237306579
"2012",20,1,51.8581768090901,15.5874651864208,3.64926974992607,21.0751594882114,30.9046626744006,42.6651035157647,93.0028915522402,2.34736813750349,2,0.17431655689687,887.851868488771,3439.00662836275,-452.133854071856,160.556547661251,6452.71461196999,9203.25214744017
"2013",20,1,79.7165162985871,13.2831263993578,2.99905750054241,11.4617154597793,32.0708301978462,74.6883094254289,82.3845385804055,4.19874670334503,2,0.102510447049573,586.029419726657,2298.58286868713,524.953369017509,286.438568801428,5342.72166700661,7551.42293265813
"2014",20,1,44.398733449471,17.128401135178,3.33163585757087,9.66921714023656,18.4854645970467,92.0731882519629,77.4421867456971,4.19860034174384,2,0.17354551331101,271.136919029094,3442.5175708013,445.97402941586,270.508370673242,4925.14015397627,-349.776778443093
"2015",20,1,53.4006954840044,15.5624230978228,4.70147962813829,13.8348710158704,19.8638364324555,76.1496351723756,51.4799076486004,4.39884784717005,2,0.155107266575986,312.867582302797,4011.28358553526,492.341509391079,573.051883104047,7722.13943632443,14981.1004973041
"2016",20,1,66.0324602816355,15.5262566146892,4.16835024385172,10.3577566656657,22.8876803679495,89.6857675166277,76.3125547929078,5.47713267148259,2,0.175743130272553,979.104836278545,3356.7497001969,1059.00936083238,266.865500176878,4556.69005042367,168.054046076649
"2017",20,1,73.4064557271741,15.0898108526081,3.65567447533416,11.1889013694475,28.3724959898628,45.7345693501174,79.0108803875041,5.07863976417651,2,0.176210768765305,440.974893755252,3512.41146733349,66.7623105275726,455.78373723328,9875.0707244618,15375.3257459104
"2018",20,1,50.8887376892344,14.3219012709518,3.96080780926495,14.3858141434047,18.1066964993828,61.2810791491649,92.257856863189,4.75257759764655,2,0.140715983492117,946.938612060567,4334.27465060558,69.1005290145655,181.904599052411,11719.2844944462,16902.8238941376
"2019",20,1,38.091308578303,19.5867759034049,4.05880492056936,18.9421390424194,27.1822074822926,66.4359304537455,76.8708791818094,3.54004447659988,2,0.251578882706512,739.284480341188,3132.46043536525,614.714559451183,290.287650330692,9391.00297953736,3831.35735783754
"2020",20,1,78.2012109731642,18.3593680954284,3.36983847955424,16.135895886162,30.9601063689034,60.2451404445275,85.2322083587445,4.55472043946188,2,0.129450019021466,413.802897971961,3130.32304971691,416.626840138457,116.140441698225,6102.40513725818,9634.43908161087
"2021",20,1,71.2328803592818,14.1091762973453,3.783837133281,13.1574764604174,17.2527094392489,59.6907352246536,46.3231638697012,3.66736274572374,2,0.206385268696857,795.349572239663,4774.54013672514,1101.89921028817,273.067754919987,7279.0543257524,20387.836191796
"2022",20,1,32.7995007489524,17.3652466434693,4.77196298987868,11.5937892025405,24.606137038462,62.1745180245194,114.686575672041,3.00600900403824,2,0.169451813666495,535.683408322603,5491.99160059241,469.871882422313,171.602731225571,2630.90019615857,1822.81781934421
"2023",20,1,46.1593186561482,20.3015593008927,4.04409632719728,17.0888967497463,37.8031342974933,55.2009080226868,77.7849063657757,3.84876068827895,2,0.141311771606321,753.28850961332,173.41629621859,633.314355472358,360.236319411194,10171.9474851865,658.107524038713
"2024",20,1,37.9222497975083,11.0415510235048,4.48797838899013,16.4023244346679,18.4564944114438,31.1958679482248,113.458712247389,2.77754858555692,2,0.219350970746044,719.412647865565,1045.74803292318,852.77200100007,321.006461689288,2000.32912596493,-3157.66043232594
"2025",20,1,72.6950651716702,17.4986410882337,3.99702085648395,20.9288716005314,21.384646383923,94.33679574128,101.561939359361,4.35418769973281,2,0.257197032586782,787.788525823944,3797.61659865965,-800.330222019182,468.205021155092,4074.73798099606,7400.7176191923
"2026",20,1,64.5255457455946,14.1511506204541,2.61405302591213,16.3726310049592,29.0970444770468,48.6445241364483,86.8315446305153,5.13884437030836,2,0.162959202503161,786.121603273768,4687.12947905676,322.901813662374,276.424941396105,7029.25553949179,10630.4325642339
"2027",20,1,34.9039649975696,11.2737434372956,4.56656259951991,16.5998994280897,27.1454282201306,78.5881872774413,106.547205091915,5.25307213006543,2,0.192929359878441,772.850891477401,2934.8616019686,68.1167851345869,478.907692896801,7401.95642859108,3059.59443671162
"2028",20,1,89.4687096172126,13.4102643536317,3.26370800083253,15.0884970332412,28.7428515037861,81.3999155645739,73.2401953054968,6.88259989005263,2,0.105800489696668,770.623817893331,2126.36377782711,-117.519650779647,304.012992983274,1735.85448065507,850.193606256834
"2029",20,1,57.7137056908926,14.6054776661295,3.31959376099925,12.5301658322855,7.71417021828143,71.0854162996209,72.7446300619334,3.37212646844447,2,0.258478594306031,372.116163877896,4101.26349123067,161.886260884751,153.799702229188,11454.9267844436,22745.4677993386
"2030",20,1,58.4894138389826,17.5540818570438,4.90640225369565,15.3330350612371,26.9721303676038,80.8820150635961,52.8845089351803,2.25584260103073,2,0.148758633525032,807.798045880153,2867.95598621365,-533.874411019697,350.540715632909,159.834492948577,-1573.25028066629
"2031",20,1,5.70842569606865,8.88460544711992,4.36099047574602,14.3975314626428,15.4243371862976,61.2738598348628,107.472701365146,5.27336058546252,2,0.151919143148263,553.048363961189,2546.19302816919,-79.6436868646311,329.509267969566,1266.62496279785,-1499.30487422844
"2032",20,1,83.6165514065831,21.3621704521133,5.27671125188585,8.17855140624061,18.2064163303178,78.8885070782554,109.684121702002,3.31068859142312,2,0.128847323893142,391.289065118364,5203.60017623573,-330.409802246171,248.515995997384,4363.21804702546,-2949.15259045722
"2033",20,1,93.8462640893219,16.8472322508184,3.46322937577895,18.6960534545054,29.5081353889429,49.0242374730789,62.8463471258289,5.18329529653812,2,0.140416378765866,356.73313758226,4246.90864540411,298.109348376055,392.387545065668,5541.34622655009,5066.09670037355
"2034",20,1,44.686283373381,14.4555082524591,3.33165996123759,15.5345247916877,37.3630566381027,35.5795395686957,82.6740867427978,3.82016155485088,2,0.166691762670077,463.584107745834,6470.3167767381,-684.063617784563,476.686883942514,2192.14356998742,2708.48627255007
"2035",20,1,96.5173914975086,12.7475298273537,3.01909489157346,14.0141654939483,9.2673477112903,27.7798985572114,71.4561758426224,3.73382858960451,2,0.194496510250985,636.223781269672,1795.19815114022,469.524684751607,451.036875201279,9347.50769975126,4267.39253417363
"2036",20,1,29.1711759083299,12.5714355763997,2.79584890405424,15.4721421548902,28.7578510005808,71.8313260864871,66.6854221936341,3.07155487250322,2,0.138226639207067,885.228916389334,3634.99709203924,-150.191496649567,255.699782259457,8376.68423144471,2508.01647911677
"2037",20,1,33.3045737789777,17.5556042026959,4.89946030618671,17.96856755381,32.804519128074,48.0308494507006,104.137927294607,6.02038759127598,2,0.198668795553535,630.634762516188,3418.30355051494,231.663293938894,331.309611830417,4722.72036954292,-2136.3267374096
"2038",20,1,43.1835806118136,13.1966913342453,2.73081087767261,9.29524563487706,17.736152338548,97.5615591574874,73.0086375928143,5.3041117202418,2,0.212679490583861,371.464941445549,3100.20367183976,-82.4558277339097,307.416157582858,7277.47006865852,6098.87721177303
"2039",20,1,64.7360439920103,16.9046003600403,3.21128350376179,18.5068748454178,20.2127337800556,91.80575094509,86.4056229748766,3.87398380995292,2,0.199757130832576,455.604924942129,2666.2553265691,103.952810301803,390.244522444175,2580.09873163996,8104.35511292325
"2040",20,1,67.9935369175487,19.0008383699968,4.03297962935547,7.88839010967205,29.6775233703085,81.8568154286747,114.069284885271,3.89869396341892,2,0.225845199042681,783.819743580733,4446.49421205859,174.384632766952,463.4548407556,3930.92424950532,5330.30378990127
"2041",20,1,55.0395338012196,15.5763799299349,4.4692697340512,12.3969758800924,43.297931835741,60.7565787345691,81.5612033715427,3.92743573812144,2,0.19025096977629,444.431196526503,2174.33753216791,-96.1782539543531,343.177549953731,6976.73635728451,4638.41130614943
"2042",20,1,63.9481616998961,17.4325976877666,3.94733509277801,13.6359323061118,25.7428450628273,86.2495422697657,88.6298066480369,2.33856819334335,2,0.156120468477805,565.152968476599,3680.42905073009,171.81766656598,426.265120666443,5194.40213520954,7763.96820489342
"2043",20,1,102.117573367744,11.8807169255164,3.27929014726841,14.5491564578222,20.9418263829759,61.5483552934136,68.0848879147174,2.98841594797782,2,0.172718828691625,786.425085081346,4660.6321430089,141.550116980839,437.578105974066,8443.70539679989,13634.3528491849
"2044",20,1,72.7890792012164,14.3414974982721,2.22766081787747,11.8448133672813,25.422713058791,86.7495981464226,73.6211341269278,4.38399051278992,2,0.131183509184961,832.079169734129,2181.81313202921,169.040350920393,226.809486304782,6611.57202660886,-1166.23285421957
"2045",20,1,43.1612459511282,12.718994034239,3.86528213364046,15.1410173053787,24.4150716926186,99.7755330864828,110.548017811545,2.79221611504799,2,0.140769785893118,402.120531299018,2435.21639026256,-353.423394496847,280.914830999459,6820.03747282035,9672.67093645315
"2046",20,1,37.8102370224928,12.0232920788092,2.14494070763162,11.2943756197226,22.8502511893875,86.3132991665216,97.2817818115289,3.61076674034361,2,0.201791458312187,539.509507879303,4801.82106832775,737.647070050869,390.449004530223,2200.2913382276,1839.13821066019
"2047",20,1,87.0668569453093,14.1633134311652,2.90805718682427,16.440164428668,14.1290365259453,43.117230409151,91.6229844685085,4.01610620623211,2,0.156784962033868,452.632743112577,3404.61581572951,60.8484957199353,399.5789922897,629.302402544592,469.654511682508
"2048",20,1,31.7118038534135,16.3889162827286,3.38812851246928,15.570023634781,5.12328346768433,78.6499470385331,61.4346416782546,4.29870257433091,2,0.189978984742172,865.671011597134,3921.68061329914,-1025.28809376275,274.556955520348,4747.50684271821,-834.42215772517
"2049",20,1,57.7241135374633,15.3610376565942,1.88841799416254,19.2187472819415,16.2389938013742,64.3929617318071,76.7049612170955,2.42994332239144,2,0.16600537104068,868.612550485424,4630.57558969801,-400.160966831347,438.880522448817,8682.9168507619,5755.10508100367
"2050",20,1,40.2769723925439,17.5984928781258,3.24293620279164,16.2110699390041,16.4682555343668,67.4445031160439,80.2811231598823,3.43338979635353,2,0.158390582231973,551.624476677593,3414.19187535548,389.430536552628,223.790916975534,8562.35097667146,10286.3298790396
"2051",20,1,81.6553669074745,15.8687176420983,3.74646474679921,12.6064874526733,16.4129655981999,61.2096848602577,133.833158477758,1.8952803395248,2,0.165546654939975,618.14576880832,2384.29860886926,-261.277549647135,129.236206394567,1277.41343815209,1117.34423458074
"2052",20,1,70.3822606707083,11.954078227215,3.89149849793324,16.4388692958788,15.0255474398586,76.7399194078152,68.7353193144897,3.71034354451585,2,0.180925145268943,726.498410568214,4489.41588763081,297.92258966429,369.835778658285,6726.4641913181,5118.43567616637
"2053",20,1,84.6507429052364,10.6580428630604,4.09612356804084,13.6252135556386,27.7035539874477,89.726101725229,110.205681370456,4.0605332517605,2,0.105238930401477,1228.00993487813,3794.90097222046,567.231068487526,525.97278806065,6536.09973107373,-3578.70648411714
"2054",20,1,80.3522804842572,15.8657315677452,3.13010435970891,19.4748290795526,23.901001770122,93.8303869277641,51.3750549710413,2.39998062893361,2,0.166710498626466,584.291895443327,2588.58214648262,285.698871063403,326.34890219016,791.331905726158,196.600575386746
"2055",20,1,51.5263932605504,16.982436514272,3.05672168300431,11.4993450335919,40.0222507774446,64.5676760029334,84.0685462542185,5.7441943141452,2,0.184663357943222,814.184539803374,4166.956027436,537.521087071419,208.739825959547,2807.13941516487,-47.4072265964592
"2056",20,1,74.7318657743752,14.26521902532,3.28254734394566,14.6146279754369,12.588906876135,64.4007136585071,77.0790597365903,3.55483631677338,2,0.170948759386246,594.117067525729,3361.43465527372,24.6937312890795,259.578089341357,7647.5132028614,11097.6096065652
"2057",20,1,65.9627789815066,14.3180470625109,3.72533374521079,7.42774372531328,43.5949997783515,29.0827619357167,99.9890685988726,5.64673777881325,2,0.164015405922858,763.802466558151,1148.82405608411,586.932295887201,278.394178130504,6421.18140473038,111.524737606232
"2058",20,1,78.7568492078804,15.3862767293561,3.26014513769695,12.4315020433619,29.3475792419182,58.6586315448816,114.208013428482,6.1823379917373,2,0.163432818413396,607.827758338265,5755.35150984374,252.440165077616,228.918096406638,3528.27301159987,3888.34951272952
"2059",20,1,104.859155222473,18.4229259333781,4.25154947672153,21.2481930179933,14.0460732673051,66.0479011726665,120.981676039466,1.56669749672856,2,0.141892954755871,696.935198344897,4852.33207204598,-439.373270932705,453.667018764125,3542.41675648018,2134.1472064427
"2060",20,1,57.8959133517433,14.1850335757912,3.09396405745675,15.624879650925,27.3661242627437,71.7633372906297,104.989016270651,5.72809584219601,2,0.23719426613324,915.871938601314,4148.24949820984,789.072214102263,12.527218806742,2277.0492555209,635.587578444024
"2061",20,1,67.2213665033716,16.1072905061999,4.60767899300175,13.8696680285921,45.7153063004651,49.5393315518936,74.4563575996181,4.76962998499675,2,0.224882386743853,621.186826147196,1076.96256978439,-440.738174443459,326.293875518961,3684.02496508641,-1023.39945132216
"2062",20,1,66.6000054013992,17.0777029399769,2.45150589013612,14.4973016538658,31.2840208450249,44.4807724244579,87.5546786916696,5.6465235799852,2,0.172225782729879,950.739362543728,4312.49075300396,834.904941669642,148.254796757474,6894.96703283756,8132.76909930531
"2063",20,1,58.3511211287574,16.9199799311872,3.14587480534603,15.2678078246237,27.2446624203179,51.5802867035423,46.5184263531999,3.47087042851707,2,0.139246413823132,905.735967104617,3241.73869608946,1090.87339230053,229.755134039463,7002.39619334527,6902.4831164711
"2064",20,1,62.3080949426274,13.9572948652238,3.43781343929546,11.4166686233786,28.8947075746698,47.4367411921392,92.468328494865,5.24980923720723,2,0.132719603910898,548.094067127838,3612.16696923466,184.800342058638,211.588801593174,9950.0060250051,3719.06509710402
"2065",20,1,77.3950937618526,16.4756339634528,2.15747745518235,11.6117716474237,20.2124090608109,107.523636180385,79.8095425936639,1.75156625238423,2,0.2159413977687,658.554921318385,5598.11975371199,-162.212580312742,226.660587668653,7528.84670131882,-5563.38808038388
"2066",20,1,53.4154080751866,16.7659696118054,3.1322610558183,14.0664966334325,17.1429411645546,90.6885438238021,92.6841501127827,2.30371062984171,2,0.238210190567185,875.694162737963,2712.52383957347,42.0763937389938,58.9858853488435,2857.55343773771,-2625.65764642058
"2067",20,1,28.322033731373,11.0534547040457,5.22888076167291,15.7668315368882,18.6871581077967,87.4121614980011,122.262660665033,4.22776537985736,2,0.134094227301044,496.418381234995,4093.79095995738,24.3446341709192,468.378018518509,398.166382196447,815.222953886008
"2068",20,1,47.945892415105,11.1517884079137,3.46891891942794,11.8807831780676,24.6656506598743,75.9740292145313,67.2694207560338,5.3470523809033,2,0.176221750209252,567.226358334633,5357.18344704597,228.495013175877,247.2517515653,7870.39949661322,14204.0197017519
"2069",20,1,22.1024704502968,16.6095104136553,4.65699509461545,12.7725079599076,28.0018446982582,80.8679651421342,68.1827128878812,3.98285532551429,2,0.0948306180335496,782.550548331824,2920.49648047403,432.807553962308,466.52630255849,6812.80291678588,6569.73462017068
"2070",20,1,58.4186823757823,17.903507577516,2.46241111096861,14.4826931671374,25.2020441042282,29.8234543970566,75.7422467922211,2.01413907423522,2,0.109098446884261,733.367255627293,3713.28649038046,325.360249201289,314.739301026626,3742.8779560748,893.475832487641
"2071",20,1,71.3434546604197,14.7305725780652,4.62459891952881,16.9473135121362,15.7531777965285,80.0714330441108,72.2413748526067,5.00435941766015,2,0.283431232193602,639.75162907648,3579.80687045967,604.426931768294,195.277086178272,2638.41919519768,7088.84190925329
"2072",20,1,32.4114693001568,9.9109074907261,3.90357934584755,15.438595300929,26.2852651052248,95.3887892342104,109.934613573258,5.03038882131896,2,0.146220242473685,551.604006277797,4950.98538943962,23.7493695825746,317.484208838793,7010.08134831929,-3512.37543290032
"2073",20,1,40.4509197147445,8.48893519221052,3.95668267870375,13.0897001713655,31.5750771455875,113.536444334291,92.0029982514616,4.30026393246794,2,0.166901668070569,387.250620209569,5891.38565544639,-314.372993237091,410.547011506407,3382.10239618467,5634.24465382275
"2074",20,1,107.439175727759,14.1414803181789,3.31747375290345,14.2193704721072,19.2784191041057,70.8955518037303,89.3838837207866,6.31333938493773,2,0.197689481665879,442.308404306959,5597.0544755104,-399.71531312519,279.971642169314,4301.46861615239,6595.5063475781
"2075",20,1,42.4995110200482,11.6042306723025,3.33353996922424,13.6424815438319,14.7022986295251,73.9987037457989,98.9358459882692,2.81103856694118,2,0.188004005727628,598.426256705931,3072.36559144586,-278.794186620321,369.68731408624,6208.76260433206,9866.54574795305
"2076",20,1,32.8719595492209,13.1542155240366,4.01714353372477,14.5400576860945,30.146513316596,61.325692516836,100.884214836891,4.18516936962205,2,0.156366082468078,550.161593652115,2182.48650275767,781.219733215752,463.075102020804,6846.70654552895,1733.75758982984
"2077",20,1,56.0451147153928,15.4861422294557,4.99419172407193,13.5399740573491,36.6348618188329,75.6895991362185,113.37518546049,3.99605052250717,2,0.114603150580418,620.020004261734,2434.05929719345,536.4433802353,408.040344765468,3818.23226527387,4159.48572403226
"2078",20,1,46.7008131876075,12.6540962255579,2.33253587612236,14.1593546351515,35.4007886508431,76.0887799146175,71.907718700354,2.24727908822673,2,0.174560570944069,1066.99225009459,6111.26162236459,-530.045223711411,432.982155444657,3793.96181710961,7765.57136988824
"2079",20,1,82.9248772456968,13.9174406810212,2.72381055454995,16.8106294127658,12.097934309891,28.7079007270559,103.082384376414,3.9329246791005,2,0.199407175611833,784.463208550617,6048.57848904311,855.584383924291,359.612533023013,476.96059771828,1205.40081235721
"2080",20,1,83.2991960306288,9.69815747133674,5.11952344335507,19.4475927568568,18.8834835231934,86.4372466450872,116.05315467368,2.29464277184771,2,0.139301845909581,606.847616737167,2998.65285182584,708.641423754574,294.046418746403,7410.61774104982,2872.65599263193
"2081",20,1,67.1366912169156,15.7902844600869,2.68825894700985,15.1154482938847,27.8387572134832,49.9675631996986,92.6740936529138,4.84454540304881,2,0.185793859013669,639.78611103425,149.836419146246,608.54222761197,467.534028763253,4793.53557701721,-3.63460806827163
"2082",20,1,94.716255350631,13.2154693769953,3.56307229751606,16.2046403461485,23.8209988077616,55.5029264177331,108.963351147271,1.51177082702209,2,0.120875322252015,722.051231256499,3404.72109623044,-180.405658258337,0.286047775734801,2807.27478343965,-958.482585127194
"2083",20,1,59.6576674689091,13.7386375131429,2.63776577087466,19.5845053951978,42.0669494264557,45.6156499791471,82.4062251275411,5.57221546606277,2,0.175325138226785,396.917940479868,6914.73540531334,701.634427082937,558.379186545072,8677.65321865995,15768.5312510139
"2084",20,1,48.3277797103329,15.882876588727,3.37233696814623,8.5359208172296,20.8341258205689,66.6726552737096,92.8105693220567,3.96246324519325,2,0.162980845138508,288.550561503293,2760.81271858544,607.310976573396,417.489122879576,4124.86128263211,3275.10844194485
"2085",20,1,48.1849308850609,15.0969377307578,3.92408182497936,11.4652082542583,42.3595874544341,86.9413553017013,74.3505588924318,3.261419124539,2,0.166633706454081,927.377328315578,2741.70684910419,-432.265513756073,138.326327068444,9248.61161724726,-6842.75513152732
"2086",20,1,87.4828248714865,11.4429212854518,2.92821594577763,16.5370676354512,21.9471833838374,77.7338089418288,61.0532389752707,3.95818732367664,2,0.222967270789749,775.886953414257,5024.64876019825,362.051606029475,314.083972877146,7308.90787290713,6469.4077925126
"2087",20,1,43.6164806402269,16.8634074027568,2.42270418139856,17.4535763315832,24.3335960508312,78.7477375448488,135.920713399037,3.36385854422548,2,0.162460702243728,484.372727877202,2125.15036979031,751.62700538124,148.248600322468,8649.11947777043,3465.5245948159
"2088",20,1,35.4799462320844,12.6636003542597,3.87640915160167,10.4472328938224,19.4257633557551,63.980062730905,70.8601494062994,4.91797686491715,2,0.208011340946832,511.821863775757,4895.09415716761,163.726945468857,339.025992661067,3619.02776927953,6742.74789766752
"2089",20,1,44.4767414180967,14.9907341624331,3.45014581832694,10.5977919800717,38.6986551709533,54.3629947334229,102.760361783158,2.29288585579824,2,0.0395646592760832,818.323643538565,5768.69325451777,402.593293312284,467.984918854928,10487.5652984131,-6578.80724119655
"2090",20,1,61.9387682810747,12.6382190484783,4.18924309787882,18.0296440926574,20.8747508097744,55.0692431832905,60.956323723939,2.49361399704288,2,0.198070051672968,706.334872424238,5113.4065119206,-63.644116244568,376.669883718942,6155.5322891553,3690.40791203577
"2091",20,1,52.6512383824282,10.6646515157572,6.36398276115876,14.588417963393,36.7998753543296,19.8229318693034,49.3297388870165,5.11364512246104,2,0.121861231347751,628.57581934607,4185.53914707215,1026.08929923618,367.814533138668,8532.33394330666,12292.0606103004
"2092",20,1,37.38537302578,16.5935414639873,2.92274311893415,14.6611579471928,24.5951353433087,58.0695893670234,92.5468140705079,4.41100706400583,2,0.10401153145519,681.890270497272,2940.55059155114,874.704235787052,225.927990866103,6983.40020682376,2163.43466277358
"2093",20,1,41.5875507244846,15.719532587545,2.41681368264417,15.1150766403772,12.8754387354457,58.9799505551115,71.6168116674906,2.49134254277034,2,0.172256643235846,698.489962312732,3678.59922223308,652.214554998887,373.86499488566,1636.46792805331,61.4051340060903
"2094",20,1,78.4395565011955,9.36411653796074,5.68928567645965,11.3704615288037,37.2176742193814,74.8901992193568,87.344705440195,2.40441943774422,2,0.229423337973073,657.138145302197,3458.97538812579,-188.386365472783,441.84146141251,7735.48820079475,-4390.56101151731
"2095",20,1,43.2718256537238,18.6611439001572,4.1743350862041,11.7359209469925,33.0391919662322,74.7266320633399,100.639715764929,3.89611863009421,2,0.16667300783139,616.15653603422,984.821282070328,-122.578458139449,257.45199529537,13338.3814059137,15378.7353394476
"2096",20,1,45.1008699246091,18.1758587301544,1.96804256263559,15.2341239044668,19.1054299956778,78.6574258141948,102.678790543649,3.92450616496277,2,0.203537248256684,467.473659711282,2100.30055498959,-477.211108052209,436.642716235728,2773.94677159417,21.395785059673
"2097",20,1,119.271645857111,15.2608679739081,3.66873224361189,8.62519300138261,14.1919735164834,93.9219262212796,64.5849028122055,2.78959760962165,2,0.111028197733891,460.739137354936,3745.74375797733,531.807836853574,151.294745868872,7634.78185012325,-3543.02628875144
"2098",20,1,14.1426759169589,13.8076556362935,3.54425284598901,16.8279964382076,20.0781597516369,74.7729721314059,109.707746495677,4.04804152455197,2,0.0978646422026315,584.348146326937,7045.79193368869,-306.371203680387,366.292472691689,504.978478102808,-4032.34282591291
"2099",20,1,55.8135915108567,14.2598654007417,4.73508711048017,12.7876787541482,24.6000678647465,50.7442355630976,118.610606273965,4.8522307015159,2,0.136354928711969,660.660573718952,3621.30163861959,-399.294155650784,228.708263875711,2670.97192145843,1191.05647462631
"2100",20,1,43.1357336861004,14.4127175004073,4.44350904981847,15.3518714455731,30.6302069921862,68.1780479079781,133.530119598464,3.07931183161764,2,0.197403107608103,540.274684361179,2822.2010993519,49.0495900811803,422.233475305975,6205.53296375512,2302.27688936563
"2101",20,1,65.2053626983687,17.8381961347758,3.89119991659779,14.7787126939092,35.7243089890954,86.8897405323295,49.9992106976713,4.50344962193874,2,0.148548509905913,663.244088027471,5305.36559707679,544.853136620382,172.652649211029,2186.57533838971,7259.69807793104
"2102",20,1,58.8548872299278,20.1988072378798,3.78872703403661,12.3629414965633,21.3582717619588,80.0828052819088,62.9309378102766,3.43601853102879,2,0.126875638454313,720.395243397357,3323.62482227635,129.985433951531,133.891466841695,4126.91592911718,-608.526090534489
"2103",20,1,79.4712966350421,18.0539782769223,4.62152957222478,13.2797759944777,20.7647393521536,55.9763012924195,56.2642969383517,1.76893534394523,2,0.214046889519974,1063.69026120558,1796.52530103042,401.041768219365,579.802679278904,4712.10250351566,2395.5294450908
"2104",20,1,25.8859733660415,13.1061862744035,3.48837581202044,15.8243672361934,34.2965343611993,70.2066013167349,71.0239455954986,2.5569273079178,2,0.219266606481975,450.815794515397,2467.69450461583,361.118099754665,322.250806256733,1952.81350706144,2878.56525608942
"2105",20,1,52.8147026419221,10.6994911936685,3.28380023117546,12.8588645993672,23.6475026798806,52.1048403910445,80.7454987087468,4.55370845512925,2,0.215196642067078,437.975592236461,7164.63296031947,1004.97501901818,561.028569764703,2851.82572281098,379.309362771654
"2106",20,1,48.7397543144668,15.8668193762215,4.8129556164604,13.8142803693078,17.5231929407191,55.949559171878,79.4420700644473,4.9874914052036,2,0.274533065722255,417.634625554244,5624.52412832231,357.433029450623,350.525840456738,1944.52330550607,6753.92282640912
"2107",20,1,64.0200239707928,11.3195826478194,3.95354619260234,12.8023877641326,17.7824560060914,69.558085802311,100.694702964331,4.0052278588416,2,0.206848092065522,503.33387486097,2313.35639832192,140.777521119575,104.883115481507,7059.37429355442,12445.1895470785
"2108",20,1,73.9063408903083,9.74073373317413,1.05877570167118,14.0433485291204,28.7985935735908,70.6314439800624,100.269081239194,2.9270422209714,2,0.136783529682499,722.899980603678,3901.84437960582,1423.34307545156,208.378636347491,2445.80613817642,-1748.04584752972
